レコード番号,案件管理CD(自動採番),会計CD,ブランド名,ブランド名(その他),物件名称,物件名称（カナ）,【PS】物件No,郵便番号,地図表示用 所在地,緯度_代表点,経度_代表点,確認日_代表点,緯度_入口指定,経度_入口指定,確認日_入口指定,確認方法,入口座標フラグ,入口座標の郵便番号,入口座標の都道府県,入口座標の市区町村,入口座標の町域以降,入口座標の建物名,備考,都道府県,市区町村,町域,丁,番,号,複数の番地,建物および階,補足情報（今までの経緯や駐車場の入口に関する情報等）,所在地(謄本地番),丁,番,号,複数の番地,開設日,閉鎖日,四輪(時間貸),自動二輪(時間貸),自転車(時間貸),時間貸台数,四輪(月極),自動二輪(月極),自転車(月極),月極台数
,,,,,ローソン地行３丁目,,,,福岡県福岡市中央区地行３丁目２９－１６,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,長住２丁目第３,,,,福岡県福岡市南区長住２丁目１９区２６４－９の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ドコモショップ大橋店,,,,福岡県福岡市南区大橋１丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ドラッグイレブン博多駅南店,,,,福岡県福岡市博多区博多駅南３丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ソフトバンク小倉片野,,,,福岡県北九州市小倉北区黄金２丁目１５０ー２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,北九州銀行赤坂門支店,,,,福岡県福岡市中央区舞鶴２丁目２－８,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,八幡西区浅川２丁目第１,,,,福岡県北九州市八幡西区浅川２丁目１９－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ピボットプラザ三ヶ森,,,,福岡県北九州市八幡西区三ケ森４丁目４０－１の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ＹＳ,,,,福岡県福岡市中央区小笹３丁目１２５－３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,小田部５丁目第１　月極駐車場,,,,福岡県福岡市早良区小田部５丁目８２－１、８２－２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ＦＢパーキング（御笠川３丁目）,,,,福岡県大野城市御笠川３丁目１－１１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,小田部５丁目第２　月極駐車場 ,,,,福岡県 福岡市早良区 小田部 ５丁目 ８３番,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,万屋町第１,,,,長崎県長崎市万屋町２０３番,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,麹屋町第１,,,,長崎県長崎市麹屋町３８‐２の一部　他１筆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,花丘町第２,,,,長崎県長崎市花丘町９６，９７,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,府内町２丁目第１,,,,大分県大分市府内町２丁目９７－８,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,長浜町１丁目,,,,大分県大分市長浜町１丁目１４２８－１，１４２８－２，１４２８－３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,拾六町１丁目第１,,,,福岡県福岡市西区拾六町１丁目２２－１,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,コープ南春日店,,,,大分県大分市南春日町１２－５,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仁王さん通り第１,,,,熊本県熊本市中央区坪井２丁目１番１２号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,仁王さん通り第２,,,,熊本県熊本市中央区坪井２丁目１番１１の一部、１番１２番の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,名山町第１,,,,鹿児島県鹿児島市名山町１０‐１６,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,鹿児島西田２丁目第１,,,,鹿児島県鹿児島市西田２丁目１９－１３　他１筆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,鹿児島加治屋町第１,,,,鹿児島県鹿児島市加治屋町１７－１２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,川内駅東口駐車場,,,,鹿児島県薩摩川内市平佐１丁目３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,安里第２,,,,沖縄県那覇市字安里４００番３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ＳＣＳＫグループ沖縄センター立体駐車場管理委託,,,,沖縄県浦添市城間４丁目３５－２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
